GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
8600000US94606,94606,ZCTA5 94606,35835,1492
8600000US94607,94607,ZCTA5 94607,22745,962
8600000US94608,94608,ZCTA5 94608,25847,1329
8600000US94609,94609,ZCTA5 94609,20728,1229
8600000US94610,94610,ZCTA5 94610,30242,1022
8600000US94611,94611,ZCTA5 94611,37192,992
8600000US94612,94612,ZCTA5 94612,12492,757
8600000US94613,94613,ZCTA5 94613,722,198
8600000US94618,94618,ZCTA5 94618,16753,730
8600000US94619,94619,ZCTA5 94619,23581,994
8600000US94621,94621,ZCTA5 94621,30509,1576
8600000US94702,94702,ZCTA5 94702,15994,763
8600000US94703,94703,ZCTA5 94703,20593,820
8600000US94704,94704,ZCTA5 94704,22873,1086
8600000US94705,94705,ZCTA5 94705,12560,596
8600000US94706,94706,ZCTA5 94706,19168,190
8600000US94707,94707,ZCTA5 94707,12191,455
8600000US94708,94708,ZCTA5 94708,11120,451
8600000US94709,94709,ZCTA5 94709,12584,677
8600000US94710,94710,ZCTA5 94710,6205,507
8600000US94720,94720,ZCTA5 94720,2805,1031
8600000US94801,94801,ZCTA5 94801,28215,1428
8600000US94803,94803,ZCTA5 94803,26040,1058
8600000US94804,94804,ZCTA5 94804,37841,1146
8600000US94805,94805,ZCTA5 94805,13647,872
8600000US94806,94806,ZCTA5 94806,59944,1191
8600000US94850,94850,ZCTA5 94850,0,95
8600000US94901,94901,ZCTA5 94901,40364,776
8600000US94903,94903,ZCTA5 94903,29062,801
8600000US94904,94904,ZCTA5 94904,12384,491
8600000US94920,94920,ZCTA5 94920,12477,460
8600000US94922,94922,ZCTA5 94922,212,137
8600000US94923,94923,ZCTA5 94923,1065,287
8600000US94924,94924,ZCTA5 94924,1140,273
8600000US94925,94925,ZCTA5 94925,9191,22
8600000US94928,94928,ZCTA5 94928,42021,437
8600000US94929,94929,ZCTA5 94929,132,84
8600000US94930,94930,ZCTA5 94930,8367,199
8600000US94931,94931,ZCTA5 94931,8601,400
8600000US94933,94933,ZCTA5 94933,1236,330
8600000US94937,94937,ZCTA5 94937,1096,385
8600000US94938,94938,ZCTA5 94938,900,370
8600000US94939,94939,ZCTA5 94939,6551,357
8600000US94940,94940,ZCTA5 94940,170,62
8600000US94941,94941,ZCTA5 94941,30571,749
8600000US94945,94945,ZCTA5 94945,16965,829
8600000US94946,94946,ZCTA5 94946,507,91
8600000US94947,94947,ZCTA5 94947,24007,837
8600000US94949,94949,ZCTA5 94949,16539,707
8600000US94950,94950,ZCTA5 94950,42,50
8600000US94951,94951,ZCTA5 94951,3866,653
8600000US94952,94952,ZCTA5 94952,32063,886
8600000US94954,94954,ZCTA5 94954,37333,823
8600000US94956,94956,ZCTA5 94956,1911,590
8600000US94957,94957,ZCTA5 94957,1034,199
8600000US94960,94960,ZCTA5 94960,15417,392
8600000US94963,94963,ZCTA5 94963,494,164
8600000US94964,94964,ZCTA5 94964,5770,957
8600000US94965,94965,ZCTA5 94965,10883,496
8600000US94970,94970,ZCTA5 94970,519,170
8600000US94971,94971,ZCTA5 94971,548,343
8600000US94972,94972,ZCTA5 94972,233,305
8600000US94973,94973,ZCTA5 94973,1549,324
8600000US95002,95002,ZCTA5 95002,1716,297
8600000US95003,95003,ZCTA5 95003,24421,961
8600000US95004,95004,ZCTA5 95004,3494,558
8600000US95005,95005,ZCTA5 95005,6002,596
8600000US95006,95006,ZCTA5 95006,9176,702
8600000US95007,95007,ZCTA5 95007,604,261
8600000US95008,95008,ZCTA5 95008,44419,880
8600000US95010,95010,ZCTA5 95010,9109,409
8600000US95012,95012,ZCTA5 95012,10278,859
8600000US95013,95013,ZCTA5 95013,0,95
8600000US95014,95014,ZCTA5 95014,59944,552
8600000US95017,95017,ZCTA5 95017,760,212
8600000US95018,95018,ZCTA5 95018,8316,583
8600000US95019,95019,ZCTA5 95019,8417,1029
8600000US95020,95020,ZCTA5 95020,56708,1198
8600000US95023,95023,ZCTA5 95023,49326,537
8600000US95030,95030,ZCTA5 95030,13477,590
8600000US95032,95032,ZCTA5 95032,24573,954
8600000US95033,95033,ZCTA5 95033,9193,580
8600000US95035,95035,ZCTA5 95035,66437,255
8600000US95037,95037,ZCTA5 95037,45429,907
8600000US95039,95039,ZCTA5 95039,1134,264
8600000US95041,95041,ZCTA5 95041,150,109
8600000US95043,95043,ZCTA5 95043,524,127
8600000US95045,95045,ZCTA5 95045,3633,495
8600000US95046,95046,ZCTA5 95046,6346,796
8600000US95050,95050,ZCTA5 95050,35088,1344
8600000US95051,95051,ZCTA5 95051,53844,1258
8600000US95053,95053,ZCTA5 95053,2369,499
8600000US95054,95054,ZCTA5 95054,22233,977
8600000US95060,95060,ZCTA5 95060,46942,1167
8600000US95062,95062,ZCTA5 95062,34933,1584
8600000US95064,95064,ZCTA5 95064,6020,609
8600000US95065,95065,ZCTA5 95065,8587,519
8600000US95066,95066,ZCTA5 95066,14836,529
8600000US95070,95070,ZCTA5 95070,30215,207
8600000US95073,95073,ZCTA5 95073,9828,643
8600000US95075,95075,ZCTA5 95075,254,84
8600000US95076,95076,ZCTA5 95076,80273,1827
8600000US95110,95110,ZCTA5 95110,17717,1070
8600000US95111,95111,ZCTA5 95111,56572,1832
8600000US95112,95112,ZCTA5 95112,50940,2075
8600000US95113,95113,ZCTA5 95113,713,211
8600000US95116,95116,ZCTA5 95116,47858,1575
8600000US95117,95117,ZCTA5 95117,29924,1312
8600000US95118,95118,ZCTA5 95118,30455,950
8600000US95119,95119,ZCTA5 95119,10031,700
8600000US95120,95120,ZCTA5 95120,38552,997
8600000US95121,95121,ZCTA5 95121,38094,1269
8600000US95122,95122,ZCTA5 95122,52829,1955
8600000US95123,95123,ZCTA5 95123,61994,1493
8600000US95124,95124,ZCTA5 95124,47031,1344
8600000US95125,95125,ZCTA5 95125,51718,1410
8600000US95126,95126,ZCTA5 95126,31343,1265
8600000US95127,95127,ZCTA5 95127,65318,2209
8600000US95128,95128,ZCTA5 95128,34776,1305
8600000US95129,95129,ZCTA5 95129,38450,947
8600000US95130,95130,ZCTA5 95130,14265,585
8600000US95131,95131,ZCTA5 95131,28809,1163
8600000US95132,95132,ZCTA5 95132,40779,1251
8600000US95133,95133,ZCTA5 95133,25772,1087
8600000US95134,95134,ZCTA5 95134,15467,670
8600000US95135,95135,ZCTA5 95135,20691,999
8600000US95136,95136,ZCTA5 95136,42382,1519
8600000US95138,95138,ZCTA5 95138,20113,1086
8600000US95139,95139,ZCTA5 95139,6515,366
8600000US95140,95140,ZCTA5 95140,109,72
8600000US95148,95148,ZCTA5 95148,45384,1376
8600000US95202,95202,ZCTA5 95202,5591,708
8600000US95203,95203,ZCTA5 95203,15155,1041
8600000US95204,95204,ZCTA5 95204,29342,1376
8600000US95205,95205,ZCTA5 95205,36019,1630
8600000US95206,95206,ZCTA5 95206,63292,1718
8600000US95207,95207,ZCTA5 95207,47448,1561
8600000US95209,95209,ZCTA5 95209,41533,1636
8600000US95210,95210,ZCTA5 95210,41066,1443
8600000US95211,95211,ZCTA5 95211,1957,468
8600000US95212,95212,ZCTA5 95212,24795,1673
8600000US95215,95215,ZCTA5 95215,23088,1244
8600000US95219,95219,ZCTA5 95219,27370,1286
8600000US95220,95220,ZCTA5 95220,6721,779
8600000US95222,95222,ZCTA5 95222,5055,366
8600000US95223,95223,ZCTA5 95223,3709,633
8600000US95224,95224,ZCTA5 95224,303,183
8600000US95225,95225,ZCTA5 95225,504,271
8600000US95226,95226,ZCTA5 95226,297,457
8600000US95227,95227,ZCTA5 95227,937,335
8600000US95228,95228,ZCTA5 95228,4247,572
8600000US95230,95230,ZCTA5 95230,564,230
8600000US95231,95231,ZCTA5 95231,5496,1049
8600000US95232,95232,ZCTA5 95232,264,188
8600000US95233,95233,ZCTA5 95233,237,184
8600000US95234,95234,ZCTA5 95234,216,43
8600000US95236,95236,ZCTA5 95236,3824,417
8600000US95237,95237,ZCTA5 95237,3321,489
8600000US95240,95240,ZCTA5 95240,46825,1194
8600000US95242,95242,ZCTA5 95242,25033,1008
8600000US95245,95245,ZCTA5 95245,2214,433
8600000US95246,95246,ZCTA5 95246,1291,368
8600000US95247,95247,ZCTA5 95247,4459,688
8600000US95248,95248,ZCTA5 95248,227,141
8600000US95249,95249,ZCTA5 95249,3769,566
8600000US95250,95250,ZCTA5 95250,35,57
8600000US95251,95251,ZCTA5 95251,979,321
8600000US95252,95252,ZCTA5 95252,15154,949
8600000US95254,95254,ZCTA5 95254,144,154
8600000US95255,95255,ZCTA5 95255,2516,428
8600000US95257,95257,ZCTA5 95257,431,182
8600000US95258,95258,ZCTA5 95258,4163,479
8600000US95301,95301,ZCTA5 95301,36199,752
8600000US95303,95303,ZCTA5 95303,1049,323
8600000US95304,95304,ZCTA5 95304,17191,1142
8600000US95305,95305,ZCTA5 95305,82,101
8600000US95306,95306,ZCTA5 95306,933,271
8600000US95307,95307,ZCTA5 95307,43518,1162
8600000US95310,95310,ZCTA5 95310,1779,350
8600000US95311,95311,ZCTA5 95311,2544,402
8600000US95312,95312,ZCTA5 95312,540,241
8600000US95313,95313,ZCTA5 95313,1812,489
8600000US95314,95314,ZCTA5 95314,0,95
8600000US95315,95315,ZCTA5 95315,12340,977
8600000US95316,95316,ZCTA5 95316,6581,656
8600000US95317,95317,ZCTA5 95317,837,240
8600000US95318,95318,ZCTA5 95318,520,303
8600000US95319,95319,ZCTA5 95319,1428,372
8600000US95320,95320,ZCTA5 95320,13044,745
8600000US95321,95321,ZCTA5 95321,3423,457
8600000US95322,95322,ZCTA5 95322,10167,977
8600000US95323,95323,ZCTA5 95323,1099,181
8600000US95324,95324,ZCTA5 95324,6607,966
8600000US95325,95325,ZCTA5 95325,67,105
8600000US95326,95326,ZCTA5 95326,8561,432
8600000US95327,95327,ZCTA5 95327,9891,704
8600000US95328,95328,ZCTA5 95328,3749,599
8600000US95329,95329,ZCTA5 95329,2538,406
8600000US95330,95330,ZCTA5 95330,17328,209
8600000US95333,95333,ZCTA5 95333,3094,363
8600000US95334,95334,ZCTA5 95334,15777,433
8600000US95335,95335,ZCTA5 95335,750,429
8600000US95336,95336,ZCTA5 95336,42331,1250
8600000US95337,95337,ZCTA5 95337,30478,1067
8600000US95338,95338,ZCTA5 95338,11713,462
8600000US95340,95340,ZCTA5 95340,32014,1121
8600000US95341,95341,ZCTA5 95341,33881,1360
8600000US95345,95345,ZCTA5 95345,198,134
8600000US95346,95346,ZCTA5 95346,815,363
8600000US95348,95348,ZCTA5 95348,29398,1048
8600000US95350,95350,ZCTA5 95350,50103,1547
8600000US95351,95351,ZCTA5 95351,46354,1688
8600000US95354,95354,ZCTA5 95354,24643,1175
8600000US95355,95355,ZCTA5 95355,59159,1571
8600000US95356,95356,ZCTA5 95356,31669,1083
8600000US95357,95357,ZCTA5 95357,11004,976
8600000US95358,95358,ZCTA5 95358,30664,1465
8600000US95360,95360,ZCTA5 95360,11408,666
8600000US95361,95361,ZCTA5 95361,32328,943
8600000US95363,95363,ZCTA5 95363,25235,811
8600000US95364,95364,ZCTA5 95364,0,95
8600000US95365,95365,ZCTA5 95365,4882,476
8600000US95366,95366,ZCTA5 95366,16022,504
8600000US95367,95367,ZCTA5 95367,22686,148
8600000US95368,95368,ZCTA5 95368,15128,943
8600000US95369,95369,ZCTA5 95369,1436,383
8600000US95370,95370,ZCTA5 95370,27767,1106
8600000US95372,95372,ZCTA5 95372,1744,475
8600000US95374,95374,ZCTA5 95374,1819,471
8600000US95375,95375,ZCTA5 95375,168,132
8600000US95376,95376,ZCTA5 95376,48593,1378
8600000US95377,95377,ZCTA5 95377,29649,1526
8600000US95379,95379,ZCTA5 95379,3986,617
8600000US95380,95380,ZCTA5 95380,39661,1376
8600000US95382,95382,ZCTA5 95382,36863,1141
8600000US95383,95383,ZCTA5 95383,3885,513
8600000US95385,95385,ZCTA5 95385,366,175
8600000US95386,95386,ZCTA5 95386,9802,278
8600000US95387,95387,ZCTA5 95387,759,391
8600000US95388,95388,ZCTA5 95388,14248,883
8600000US95389,95389,ZCTA5 95389,1015,352
8600000US95391,95391,ZCTA5 95391,9066,1182
8600000US95401,95401,ZCTA5 95401,35290,1332
8600000US95403,95403,ZCTA5 95403,44676,1513
8600000US95404,95404,ZCTA5 95404,38803,1633
8600000US95405,95405,ZCTA5 95405,20898,931
8600000US95407,95407,ZCTA5 95407,39221,1530
8600000US95409,95409,ZCTA5 95409,26843,1092
8600000US95410,95410,ZCTA5 95410,884,263
8600000US95412,95412,ZCTA5 95412,235,95
8600000US95415,95415,ZCTA5 95415,1605,430
8600000US95417,95417,ZCTA5 95417,123,66
8600000US95420,95420,ZCTA5 95420,494,268
8600000US95421,95421,ZCTA5 95421,1405,207
8600000US95422,95422,ZCTA5 95422,15403,165
8600000US95423,95423,ZCTA5 95423,2949,536
8600000US95425,95425,ZCTA5 95425,10524,458
8600000US95426,95426,ZCTA5 95426,2287,564
8600000US95427,95427,ZCTA5 95427,266,105
8600000US95428,95428,ZCTA5 95428,2458,386
8600000US95429,95429,ZCTA5 95429,150,81
8600000US95430,95430,ZCTA5 95430,0,95
8600000US95431,95431,ZCTA5 95431,435,658
8600000US95432,95432,ZCTA5 95432,516,265
8600000US95435,95435,ZCTA5 95435,193,299
8600000US95436,95436,ZCTA5 95436,5107,549
8600000US95437,95437,ZCTA5 95437,13992,543
8600000US95439,95439,ZCTA5 95439,812,308
8600000US95441,95441,ZCTA5 95441,2538,582
8600000US95442,95442,ZCTA5 95442,3859,601
8600000US95443,95443,ZCTA5 95443,219,203
8600000US95444,95444,ZCTA5 95444,905,302
8600000US95445,95445,ZCTA5 95445,1754,378
8600000US95446,95446,ZCTA5 95446,5004,525
8600000US95448,95448,ZCTA5 95448,17448,652
8600000US95449,95449,ZCTA5 95449,1898,313
8600000US95450,95450,ZCTA5 95450,257,95
8600000US95451,95451,ZCTA5 95451,11311,785
8600000US95452,95452,ZCTA5 95452,801,281
8600000US95453,95453,ZCTA5 95453,11721,722
8600000US95454,95454,ZCTA5 95454,2256,364
8600000US95456,95456,ZCTA5 95456,807,364
8600000US95457,95457,ZCTA5 95457,3191,517
8600000US95458,95458,ZCTA5 95458,2493,513
8600000US95459,95459,ZCTA5 95459,444,127
8600000US95460,95460,ZCTA5 95460,2698,497
8600000US95461,95461,ZCTA5 95461,3598,741
8600000US95462,95462,ZCTA5 95462,1277,251
8600000US95463,95463,ZCTA5 95463,0,95
8600000US95464,95464,ZCTA5 95464,2183,465
8600000US95465,95465,ZCTA5 95465,2279,428
8600000US95466,95466,ZCTA5 95466,910,356
8600000US95467,95467,ZCTA5 95467,6243,792
8600000US95468,95468,ZCTA5 95468,1282,271
8600000US95469,95469,ZCTA5 95469,1890,317
8600000US95470,95470,ZCTA5 95470,5960,622
8600000US95471,95471,ZCTA5 95471,452,304
8600000US95472,95472,ZCTA5 95472,29119,1046
8600000US95476,95476,ZCTA5 95476,36452,1322
8600000US95482,95482,ZCTA5 95482,33119,836
8600000US95485,95485,ZCTA5 95485,2377,433
8600000US95486,95486,ZCTA5 95486,45,52
8600000US95488,95488,ZCTA5 95488,352,191
8600000US95490,95490,ZCTA5 95490,12768,605
8600000US95492,95492,ZCTA5 95492,28079,655
8600000US95493,95493,ZCTA5 95493,166,76
8600000US95494,95494,ZCTA5 95494,154,134
8600000US95497,95497,ZCTA5 95497,812,176
8600000US95501,95501,ZCTA5 95501,23564,728
8600000US95503,95503,ZCTA5 95503,25003,1028
8600000US95511,95511,ZCTA5 95511,306,203
8600000US95514,95514,ZCTA5 95514,134,97
8600000US95519,95519,ZCTA5 95519,18992,856
8600000US95521,95521,ZCTA5 95521,20055,550
8600000US95524,95524,ZCTA5 95524,2002,360
8600000US95525,95525,ZCTA5 95525,1681,226
8600000US95526,95526,ZCTA5 95526,517,248
8600000US95527,95527,ZCTA5 95527,496,142
8600000US95528,95528,ZCTA5 95528,1071,199
8600000US95531,95531,ZCTA5 95531,24605,483
8600000US95536,95536,ZCTA5 95536,3030,303
8600000US95537,95537,ZCTA5 95537,195,130
8600000US95540,95540,ZCTA5 95540,13464,369
8600000US95542,95542,ZCTA5 95542,2105,396
8600000US95543,95543,ZCTA5 95543,652,265
8600000US95545,95545,ZCTA5 95545,58,53
8600000US95546,95546,ZCTA5 95546,3387,360
8600000US95547,95547,ZCTA5 95547,1108,190
8600000US95548,95548,ZCTA5 95548,1685,398
8600000US95549,95549,ZCTA5 95549,758,167
8600000US95550,95550,ZCTA5 95550,242,165
8600000US95551,95551,ZCTA5 95551,2002,463
8600000US95552,95552,ZCTA5 95552,554,194
8600000US95553,95553,ZCTA5 95553,663,330
8600000US95554,95554,ZCTA5 95554,485,227
8600000US95555,95555,ZCTA5 95555,360,103
8600000US95556,95556,ZCTA5 95556,600,263
8600000US95558,95558,ZCTA5 95558,300,119
8600000US95559,95559,ZCTA5 95559,130,126
8600000US95560,95560,ZCTA5 95560,1257,456
8600000US95562,95562,ZCTA5 95562,3378,44
8600000US95563,95563,ZCTA5 95563,631,186
8600000US95564,95564,ZCTA5 95564,560,231
8600000US95565,95565,ZCTA5 95565,1150,282
8600000US95567,95567,ZCTA5 95567,1619,268
8600000US95568,95568,ZCTA5 95568,118,34
8600000US95569,95569,ZCTA5 95569,331,150
8600000US95570,95570,ZCTA5 95570,2286,287
8600000US95571,95571,ZCTA5 95571,87,84
8600000US95573,95573,ZCTA5 95573,1197,319
8600000US95585,95585,ZCTA5 95585,477,232
8600000US95587,95587,ZCTA5 95587,27,44
8600000US95589,95589,ZCTA5 95589,1114,308
8600000US95595,95595,ZCTA5 95595,191,79
8600000US95601,95601,ZCTA5 95601,213,139
8600000US95602,95602,ZCTA5 95602,18263,985
8600000US95603,95603,ZCTA5 95603,28001,879
8600000US95604,95604,ZCTA5 95604,0,95
8600000US95605,95605,ZCTA5 95605,13039,725
8600000US95606,95606,ZCTA5 95606,187,115
8600000US95607,95607,ZCTA5 95607,364,154
8600000US95608,95608,ZCTA5 95608,61399,1788
8600000US95610,95610,ZCTA5 95610,43566,1016
8600000US95612,95612,ZCTA5 95612,1238,248
8600000US95614,95614,ZCTA5 95614,4059,452
8600000US95615,95615,ZCTA5 95615,1047,522
8600000US95616,95616,ZCTA5 95616,48127,1076
8600000US95618,95618,ZCTA5 95618,26679,861
8600000US95619,95619,ZCTA5 95619,5246,661
8600000US95620,95620,ZCTA5 95620,20272,462
8600000US95621,95621,ZCTA5 95621,40944,1131
8600000US95623,95623,ZCTA5 95623,3685,475
8600000US95624,95624,ZCTA5 95624,58693,1257
8600000US95625,95625,ZCTA5 95625,143,187
8600000US95626,95626,ZCTA5 95626,5832,526
8600000US95627,95627,ZCTA5 95627,3481,574
8600000US95628,95628,ZCTA5 95628,39002,1135
8600000US95629,95629,ZCTA5 95629,1041,448
8600000US95630,95630,ZCTA5 95630,70520,69
8600000US95631,95631,ZCTA5 95631,6081,552
8600000US95632,95632,ZCTA5 95632,28909,627
8600000US95633,95633,ZCTA5 95633,3399,492
8600000US95634,95634,ZCTA5 95634,2964,623
8600000US95635,95635,ZCTA5 95635,1250,322
8600000US95636,95636,ZCTA5 95636,923,407
8600000US95637,95637,ZCTA5 95637,473,267
8600000US95638,95638,ZCTA5 95638,2059,354
8600000US95639,95639,ZCTA5 95639,206,144
8600000US95640,95640,ZCTA5 95640,11152,489
8600000US95641,95641,ZCTA5 95641,1674,356
8600000US95642,95642,ZCTA5 95642,6330,318
8600000US95645,95645,ZCTA5 95645,1688,347
8600000US95646,95646,ZCTA5 95646,123,77
8600000US95648,95648,ZCTA5 95648,44892,644
8600000US95650,95650,ZCTA5 95650,11596,669
8600000US95651,95651,ZCTA5 95651,460,239
8600000US95652,95652,ZCTA5 95652,946,374
8600000US95653,95653,ZCTA5 95653,308,143
8600000US95655,95655,ZCTA5 95655,4643,394
8600000US95658,95658,ZCTA5 95658,6553,559
8600000US95659,95659,ZCTA5 95659,759,174
8600000US95660,95660,ZCTA5 95660,30695,1657
8600000US95661,95661,ZCTA5 95661,30730,962
8600000US95662,95662,ZCTA5 95662,31712,1087
8600000US95663,95663,ZCTA5 95663,2738,527
8600000US95664,95664,ZCTA5 95664,1032,215
8600000US95665,95665,ZCTA5 95665,4971,659
8600000US95666,95666,ZCTA5 95666,5310,701
8600000US95667,95667,ZCTA5 95667,36713,1216
8600000US95668,95668,ZCTA5 95668,980,201
8600000US95669,95669,ZCTA5 95669,2509,415
8600000US95670,95670,ZCTA5 95670,52757,944
8600000US95672,95672,ZCTA5 95672,5374,888
8600000US95673,95673,ZCTA5 95673,14589,773
8600000US95674,95674,ZCTA5 95674,796,150
8600000US95675,95675,ZCTA5 95675,578,270
8600000US95677,95677,ZCTA5 95677,23591,740
8600000US95678,95678,ZCTA5 95678,41215,1114
8600000US95679,95679,ZCTA5 95679,29,29
8600000US95680,95680,ZCTA5 95680,42,67
8600000US95681,95681,ZCTA5 95681,1444,351
8600000US95682,95682,ZCTA5 95682,28938,1083
8600000US95683,95683,ZCTA5 95683,7015,474
8600000US95684,95684,ZCTA5 95684,2918,612
8600000US95685,95685,ZCTA5 95685,4954,656
8600000US95686,95686,ZCTA5 95686,1020,282
8600000US95687,95687,ZCTA5 95687,65467,1150
8600000US95688,95688,ZCTA5 95688,33595,1194
8600000US95689,95689,ZCTA5 95689,1088,323
8600000US95690,95690,ZCTA5 95690,1678,373
8600000US95691,95691,ZCTA5 95691,34310,732
8600000US95692,95692,ZCTA5 95692,5145,465
8600000US95693,95693,ZCTA5 95693,5873,614
8600000US95694,95694,ZCTA5 95694,9764,635
8600000US95695,95695,ZCTA5 95695,37712,923
8600000US95697,95697,ZCTA5 95697,335,182
8600000US95698,95698,ZCTA5 95698,164,131
8600000US95699,95699,ZCTA5 95699,138,116
8600000US95701,95701,ZCTA5 95701,755,179
8600000US95703,95703,ZCTA5 95703,1038,255
8600000US95709,95709,ZCTA5 95709,4173,394
8600000US95713,95713,ZCTA5 95713,8855,519
8600000US95714,95714,ZCTA5 95714,354,93
8600000US95715,95715,ZCTA5 95715,96,88
8600000US95717,95717,ZCTA5 95717,176,82
8600000US95720,95720,ZCTA5 95720,72,44
8600000US95721,95721,ZCTA5 95721,14,23
8600000US95722,95722,ZCTA5 95722,4397,430
8600000US95724,95724,ZCTA5 95724,0,95
8600000US95726,95726,ZCTA5 95726,9402,954
8600000US95728,95728,ZCTA5 95728,227,164
8600000US95735,95735,ZCTA5 95735,17,19
8600000US95736,95736,ZCTA5 95736,260,146
8600000US95742,95742,ZCTA5 95742,7896,673
8600000US95746,95746,ZCTA5 95746,23220,889
8600000US95747,95747,ZCTA5 95747,49554,1284
8600000US95757,95757,ZCTA5 95757,38705,2343
8600000US95758,95758,ZCTA5 95758,59496,1458
8600000US95762,95762,ZCTA5 95762,39336,1104
8600000US95765,95765,ZCTA5 95765,32831,682
8600000US95776,95776,ZCTA5 95776,21848,811
8600000US95811,95811,ZCTA5 95811,7096,675
8600000US95814,95814,ZCTA5 95814,9155,740
8600000US95815,95815,ZCTA5 95815,25727,1330
8600000US95816,95816,ZCTA5 95816,16195,719
8600000US95817,95817,ZCTA5 95817,13006,842
8600000US95818,95818,ZCTA5 95818,20317,850
8600000US95819,95819,ZCTA5 95819,16561,1162
8600000US95820,95820,ZCTA5 95820,33573,1242
8600000US95821,95821,ZCTA5 95821,32860,1332
8600000US95822,95822,ZCTA5 95822,41315,1374
8600000US95823,95823,ZCTA5 95823,74609,2155
8600000US95824,95824,ZCTA5 95824,31097,1456
8600000US95825,95825,ZCTA5 95825,30777,1258
8600000US95826,95826,ZCTA5 95826,37748,1200
8600000US95827,95827,ZCTA5 95827,20223,801
8600000US95828,95828,ZCTA5 95828,59409,1618
8600000US95829,95829,ZCTA5 95829,25850,1368
8600000US95830,95830,ZCTA5 95830,856,290
8600000US95831,95831,ZCTA5 95831,41345,1240
8600000US95832,95832,ZCTA5 95832,12556,856
8600000US95833,95833,ZCTA5 95833,36997,1330
8600000US95834,95834,ZCTA5 95834,23715,1491
8600000US95835,95835,ZCTA5 95835,35980,1129
8600000US95837,95837,ZCTA5 95837,346,201
8600000US95838,95838,ZCTA5 95838,35604,1465
8600000US95841,95841,ZCTA5 95841,19143,1279
8600000US95842,95842,ZCTA5 95842,31547,1127
8600000US95843,95843,ZCTA5 95843,45549,1563
8600000US95864,95864,ZCTA5 95864,21646,795
8600000US95901,95901,ZCTA5 95901,32266,931
8600000US95903,95903,ZCTA5 95903,2279,429
8600000US95910,95910,ZCTA5 95910,82,66
8600000US95912,95912,ZCTA5 95912,4548,471
8600000US95914,95914,ZCTA5 95914,614,217
8600000US95915,95915,ZCTA5 95915,56,64
8600000US95916,95916,ZCTA5 95916,1370,228
8600000US95917,95917,ZCTA5 95917,3541,365
8600000US95918,95918,ZCTA5 95918,1773,381
8600000US95919,95919,ZCTA5 95919,1672,429
8600000US95920,95920,ZCTA5 95920,475,231
8600000US95922,95922,ZCTA5 95922,610,118
8600000US95923,95923,ZCTA5 95923,22,25
8600000US95925,95925,ZCTA5 95925,247,209
8600000US95926,95926,ZCTA5 95926,38064,1314
8600000US95928,95928,ZCTA5 95928,37059,1191
8600000US95930,95930,ZCTA5 95930,0,95
8600000US95932,95932,ZCTA5 95932,7716,268
8600000US95934,95934,ZCTA5 95934,249,232
8600000US95935,95935,ZCTA5 95935,359,189
8600000US95936,95936,ZCTA5 95936,192,111
8600000US95937,95937,ZCTA5 95937,1278,480
8600000US95938,95938,ZCTA5 95938,3797,514
8600000US95939,95939,ZCTA5 95939,579,142
8600000US95941,95941,ZCTA5 95941,491,301
8600000US95942,95942,ZCTA5 95942,1352,368
8600000US95943,95943,ZCTA5 95943,903,186
8600000US95944,95944,ZCTA5 95944,156,104
8600000US95945,95945,ZCTA5 95945,24162,860
8600000US95946,95946,ZCTA5 95946,9814,825
8600000US95947,95947,ZCTA5 95947,1899,356
8600000US95948,95948,ZCTA5 95948,10251,428
8600000US95949,95949,ZCTA5 95949,20505,816
8600000US95950,95950,ZCTA5 95950,805,381
8600000US95951,95951,ZCTA5 95951,2769,303
8600000US95953,95953,ZCTA5 95953,10241,356
8600000US95954,95954,ZCTA5 95954,12262,703
8600000US95955,95955,ZCTA5 95955,1500,265
8600000US95956,95956,ZCTA5 95956,376,145
8600000US95957,95957,ZCTA5 95957,890,145
8600000US95959,95959,ZCTA5 95959,18235,1062
8600000US95960,95960,ZCTA5 95960,876,241
8600000US95961,95961,ZCTA5 95961,25552,950
8600000US95962,95962,ZCTA5 95962,1073,365
8600000US95963,95963,ZCTA5 95963,15003,425
8600000US95965,95965,ZCTA5 95965,19735,999
8600000US95966,95966,ZCTA5 95966,31303,1332
8600000US95968,95968,ZCTA5 95968,1544,335
8600000US95969,95969,ZCTA5 95969,27735,510
8600000US95970,95970,ZCTA5 95970,418,115
8600000US95971,95971,ZCTA5 95971,5940,490
8600000US95973,95973,ZCTA5 95973,30415,1359
8600000US95974,95974,ZCTA5 95974,0,95
8600000US95975,95975,ZCTA5 95975,1645,540
8600000US95977,95977,ZCTA5 95977,1410,347
8600000US95978,95978,ZCTA5 95978,58,63
8600000US95979,95979,ZCTA5 95979,517,115
8600000US95981,95981,ZCTA5 95981,82,63
8600000US95982,95982,ZCTA5 95982,3241,328
8600000US95983,95983,ZCTA5 95983,558,260
8600000US95984,95984,ZCTA5 95984,79,71
8600000US95986,95986,ZCTA5 95986,19,31
8600000US95987,95987,ZCTA5 95987,6013,269
8600000US95988,95988,ZCTA5 95988,8664,358
8600000US95991,95991,ZCTA5 95991,40719,983
8600000US95993,95993,ZCTA5 95993,35798,1033
8600000US96001,96001,ZCTA5 96001,33577,996
8600000US96002,96002,ZCTA5 96002,34875,1130
